Cenário;Canal;q;h(q);tau(q);alpha;f(alpha);R2
cenario06_min16_mx4_res50_q5_ord2;Fp2;0.5;0.9;-0.55;0.9;1.0;0.96
cenario06_min16_mx4_res50_q5_ord2;Fp2;1.0;0.9;-0.1;0.88;0.99;0.96
cenario06_min16_mx4_res50_q5_ord2;Fp2;1.5;0.89;0.34;0.87;0.96;0.96
cenario06_min16_mx4_res50_q5_ord2;Fp2;2.0;0.88;0.76;0.84;0.91;0.96
cenario06_min16_mx4_res50_q5_ord2;Fp2;2.5;0.87;1.17;0.78;0.79;0.96
cenario06_min16_mx4_res50_q5_ord2;Fp2;3.0;0.85;1.55;0.71;0.59;0.96
cenario06_min16_mx4_res50_q5_ord2;Fp2;3.5;0.82;1.88;0.64;0.36;0.97
cenario06_min16_mx4_res50_q5_ord2;Fp2;4.0;0.8;2.19;0.59;0.17;0.97
cenario06_min16_mx4_res50_q5_ord2;Fp2;4.5;0.77;2.47;0.56;0.04;0.97
cenario06_min16_mx4_res50_q5_ord2;Fp2;5.0;0.75;2.75;0.55;-0.01;0.97
cenario07_min16_mx4_res50_q10_ord1;Fp2;-10.0;1.0;-10.98;1.08;0.18;0.97
cenario07_min16_mx4_res50_q10_ord1;Fp2;-9.0;0.99;-9.9;1.08;0.19;0.97
cenario07_min16_mx4_res50_q10_ord1;Fp2;-8.0;0.98;-8.82;1.07;0.24;0.97
cenario07_min16_mx4_res50_q10_ord1;Fp2;-7.0;0.96;-7.75;1.06;0.31;0.97
cenario07_min16_mx4_res50_q10_ord1;Fp2;-6.0;0.95;-6.7;1.05;0.41;0.97
cenario07_min16_mx4_res50_q10_ord1;Fp2;-5.0;0.93;-5.66;1.02;0.54;0.97
cenario07_min16_mx4_res50_q10_ord1;Fp2;-4.0;0.91;-4.65;0.99;0.69;0.97
cenario07_min16_mx4_res50_q10_ord1;Fp2;-3.0;0.89;-3.68;0.95;0.82;0.97
cenario07_min16_mx4_res50_q10_ord1;Fp2;-2.0;0.87;-2.75;0.91;0.93;0.97
cenario07_min16_mx4_res50_q10_ord1;Fp2;-1.0;0.86;-1.86;0.87;0.98;0.97
cenario07_min16_mx4_res50_q10_ord1;Fp2;1.0;0.83;-0.17;0.81;0.99;0.98
cenario07_min16_mx4_res50_q10_ord1;Fp2;2.0;0.81;0.63;0.77;0.92;0.98
cenario07_min16_mx4_res50_q10_ord1;Fp2;3.0;0.79;1.37;0.7;0.71;0.98
cenario07_min16_mx4_res50_q10_ord1;Fp2;4.0;0.76;2.02;0.61;0.41;0.98
cenario07_min16_mx4_res50_q10_ord1;Fp2;5.0;0.72;2.59;0.55;0.16;0.98
cenario07_min16_mx4_res50_q10_ord1;Fp2;6.0;0.69;3.12;0.53;0.04;0.98
cenario07_min16_mx4_res50_q10_ord1;Fp2;7.0;0.66;3.64;0.52;-0.0;0.98
cenario07_min16_mx4_res50_q10_ord1;Fp2;8.0;0.64;4.16;0.52;-0.02;0.98
cenario07_min16_mx4_res50_q10_ord1;Fp2;9.0;0.63;4.67;0.52;-0.03;0.98
cenario07_min16_mx4_res50_q10_ord1;Fp2;10.0;0.62;5.19;0.52;-0.03;0.98
cenario08_min16_mx4_res50_q10_ord2;Fp2;-10.0;1.05;-11.53;1.14;0.16;0.96
cenario08_min16_mx4_res50_q10_ord2;Fp2;-9.0;1.04;-10.39;1.13;0.18;0.96
cenario08_min16_mx4_res50_q10_ord2;Fp2;-8.0;1.03;-9.26;1.13;0.24;0.96
cenario08_min16_mx4_res50_q10_ord2;Fp2;-7.0;1.02;-8.14;1.12;0.32;0.96
cenario08_min16_mx4_res50_q10_ord2;Fp2;-6.0;1.0;-7.03;1.1;0.43;0.96
cenario08_min16_mx4_res50_q10_ord2;Fp2;-5.0;0.99;-5.94;1.07;0.57;0.96
cenario08_min16_mx4_res50_q10_ord2;Fp2;-4.0;0.97;-4.88;1.04;0.72;0.97
cenario08_min16_mx4_res50_q10_ord2;Fp2;-3.0;0.95;-3.86;1.0;0.85;0.97
cenario08_min16_mx4_res50_q10_ord2;Fp2;-2.0;0.94;-2.88;0.97;0.94;0.97
cenario08_min16_mx4_res50_q10_ord2;Fp2;-1.0;0.92;-1.92;0.94;0.99;0.97
cenario08_min16_mx4_res50_q10_ord2;Fp2;1.0;0.9;-0.1;0.88;0.98;0.96
cenario08_min16_mx4_res50_q10_ord2;Fp2;2.0;0.88;0.76;0.82;0.89;0.96
cenario08_min16_mx4_res50_q10_ord2;Fp2;3.0;0.85;1.55;0.71;0.59;0.96
cenario08_min16_mx4_res50_q10_ord2;Fp2;4.0;0.8;2.19;0.6;0.21;0.97
cenario08_min16_mx4_res50_q10_ord2;Fp2;5.0;0.75;2.75;0.55;-0.01;0.97
cenario08_min16_mx4_res50_q10_ord2;Fp2;6.0;0.71;3.28;0.53;-0.08;0.97
cenario08_min16_mx4_res50_q10_ord2;Fp2;7.0;0.69;3.81;0.53;-0.09;0.97
cenario08_min16_mx4_res50_q10_ord2;Fp2;8.0;0.67;4.35;0.53;-0.08;0.97
cenario08_min16_mx4_res50_q10_ord2;Fp2;9.0;0.65;4.88;0.53;-0.07;0.97
cenario08_min16_mx4_res50_q10_ord2;Fp2;10.0;0.64;5.42;0.54;-0.06;0.97
cenario09_min16_mx8_res30_q5_ord1;Fp2;-5.0;0.98;-5.88;1.06;0.58;0.97
cenario09_min16_mx8_res30_q5_ord1;Fp2;-4.5;0.97;-5.35;1.05;0.62;0.97
cenario09_min16_mx8_res30_q5_ord1;Fp2;-4.0;0.96;-4.82;1.03;0.69;0.97
cenario09_min16_mx8_res30_q5_ord1;Fp2;-3.5;0.95;-4.31;1.02;0.76;0.97
cenario09_min16_mx8_res30_q5_ord1;Fp2;-3.0;0.94;-3.81;1.0;0.82;0.97
cenario09_min16_mx8_res30_q5_ord1;Fp2;-2.5;0.93;-3.32;0.98;0.88;0.97
cenario09_min16_mx8_res30_q5_ord1;Fp2;-2.0;0.92;-2.83;0.96;0.92;0.97
cenario09_min16_mx8_res30_q5_ord1;Fp2;-1.5;0.91;-2.36;0.94;0.96;0.97
cenario09_min16_mx8_res30_q5_ord1;Fp2;-1.0;0.9;-1.9;0.92;0.98;0.98
cenario09_min16_mx8_res30_q5_ord1;Fp2;-0.5;0.89;-1.44;0.9;1.0;0.98
cenario09_min16_mx8_res30_q5_ord1;Fp2;0.5;0.87;-0.57;0.86;1.0;0.97
cenario09_min16_mx8_res30_q5_ord1;Fp2;1.0;0.86;-0.14;0.84;0.98;0.97
cenario09_min16_mx8_res30_q5_ord1;Fp2;1.5;0.85;0.27;0.82;0.95;0.97
cenario09_min16_mx8_res30_q5_ord1;Fp2;2.0;0.84;0.68;0.8;0.91;0.97
cenario09_min16_mx8_res30_q5_ord1;Fp2;2.5;0.83;1.07;0.76;0.84;0.97
cenario09_min16_mx8_res30_q5_ord1;Fp2;3.0;0.81;1.44;0.72;0.72;0.97
cenario09_min16_mx8_res30_q5_ord1;Fp2;3.5;0.8;1.79;0.67;0.55;0.97
cenario09_min16_mx8_res30_q5_ord1;Fp2;4.0;0.78;2.11;0.62;0.37;0.97
cenario09_min16_mx8_res30_q5_ord1;Fp2;4.5;0.76;2.41;0.58;0.21;0.97
cenario09_min16_mx8_res30_q5_ord1;Fp2;5.0;0.74;2.69;0.57;0.14;0.97
cenario10_min16_mx8_res30_q5_ord2;Fp2;-5.0;1.04;-6.21;1.13;0.58;0.97
cenario10_min16_mx8_res30_q5_ord2;Fp2;-4.5;1.03;-5.64;1.12;0.62;0.97
cenario10_min16_mx8_res30_q5_ord2;Fp2;-4.0;1.02;-5.09;1.1;0.7;0.97
cenario10_min16_mx8_res30_q5_ord2;Fp2;-3.5;1.01;-4.55;1.08;0.78;0.97
cenario10_min16_mx8_res30_q5_ord2;Fp2;-3.0;1.0;-4.01;1.06;0.84;0.97
cenario10_min16_mx8_res30_q5_ord2;Fp2;-2.5;1.0;-3.49;1.04;0.9;0.97
cenario10_min16_mx8_res30_q5_ord2;Fp2;-2.0;0.99;-2.98;1.02;0.94;0.97
cenario10_min16_mx8_res30_q5_ord2;Fp2;-1.5;0.98;-2.47;1.0;0.97;0.97
cenario10_min16_mx8_res30_q5_ord2;Fp2;-1.0;0.97;-1.97;0.99;0.99;0.97
cenario10_min16_mx8_res30_q5_ord2;Fp2;-0.5;0.97;-1.48;0.97;1.0;0.97
cenario10_min16_mx8_res30_q5_ord2;Fp2;0.5;0.95;-0.52;0.95;1.0;0.97
cenario10_min16_mx8_res30_q5_ord2;Fp2;1.0;0.95;-0.05;0.93;0.98;0.97
cenario10_min16_mx8_res30_q5_ord2;Fp2;1.5;0.94;0.41;0.91;0.96;0.97
cenario10_min16_mx8_res30_q5_ord2;Fp2;2.0;0.93;0.86;0.87;0.89;0.96
cenario10_min16_mx8_res30_q5_ord2;Fp2;2.5;0.91;1.28;0.81;0.75;0.96
cenario10_min16_mx8_res30_q5_ord2;Fp2;3.0;0.89;1.67;0.73;0.53;0.97
cenario10_min16_mx8_res30_q5_ord2;Fp2;3.5;0.86;2.02;0.66;0.29;0.97
cenario10_min16_mx8_res30_q5_ord2;Fp2;4.0;0.83;2.33;0.61;0.1;0.97
cenario10_min16_mx8_res30_q5_ord2;Fp2;4.5;0.81;2.62;0.58;-0.03;0.97
cenario10_min16_mx8_res30_q5_ord2;Fp2;5.0;0.78;2.91;0.56;-0.08;0.97
cenario11_min16_mx8_res30_q10_ord1;Fp2;-10.0;1.04;-11.4;1.12;0.18;0.97
cenario11_min16_mx8_res30_q10_ord1;Fp2;-9.0;1.03;-10.28;1.12;0.2;0.97
cenario11_min16_mx8_res30_q10_ord1;Fp2;-8.0;1.02;-9.16;1.11;0.26;0.97
cenario11_min16_mx8_res30_q10_ord1;Fp2;-7.0;1.01;-8.05;1.1;0.33;0.97
cenario11_min16_mx8_res30_q10_ord1;Fp2;-6.0;0.99;-6.95;1.09;0.43;0.97
cenario11_min16_mx8_res30_q10_ord1;Fp2;-5.0;0.98;-5.88;1.06;0.55;0.97
cenario11_min16_mx8_res30_q10_ord1;Fp2;-4.0;0.96;-4.82;1.03;0.69;0.97
cenario11_min16_mx8_res30_q10_ord1;Fp2;-3.0;0.94;-3.81;1.0;0.82;0.97
cenario11_min16_mx8_res30_q10_ord1;Fp2;-2.0;0.92;-2.83;0.96;0.92;0.97
cenario11_min16_mx8_res30_q10_ord1;Fp2;-1.0;0.9;-1.9;0.92;0.98;0.98
cenario11_min16_mx8_res30_q10_ord1;Fp2;1.0;0.86;-0.14;0.84;0.98;0.97
cenario11_min16_mx8_res30_q10_ord1;Fp2;2.0;0.84;0.68;0.79;0.9;0.97
cenario11_min16_mx8_res30_q10_ord1;Fp2;3.0;0.81;1.44;0.72;0.71;0.97
cenario11_min16_mx8_res30_q10_ord1;Fp2;4.0;0.78;2.11;0.63;0.39;0.97
cenario11_min16_mx8_res30_q10_ord1;Fp2;5.0;0.74;2.69;0.56;0.11;0.97
cenario11_min16_mx8_res30_q10_ord1;Fp2;6.0;0.71;3.23;0.54;-0.02;0.97
cenario11_min16_mx8_res30_q10_ord1;Fp2;7.0;0.68;3.76;0.53;-0.07;0.97
cenario11_min16_mx8_res30_q10_ord1;Fp2;8.0;0.66;4.29;0.53;-0.08;0.97
cenario11_min16_mx8_res30_q10_ord1;Fp2;9.0;0.65;4.82;0.53;-0.08;0.97
cenario11_min16_mx8_res30_q10_ord1;Fp2;10.0;0.63;5.34;0.53;-0.07;0.96
cenario12_min16_mx8_res30_q10_ord2;Fp2;-10.0;1.11;-12.1;1.2;0.13;0.96
cenario12_min16_mx8_res30_q10_ord2;Fp2;-9.0;1.1;-10.9;1.19;0.16;0.96
cenario12_min16_mx8_res30_q10_ord2;Fp2;-8.0;1.09;-9.71;1.19;0.21;0.96
cenario12_min16_mx8_res30_q10_ord2;Fp2;-7.0;1.08;-8.53;1.18;0.28;0.96
cenario12_min16_mx8_res30_q10_ord2;Fp2;-6.0;1.06;-7.36;1.16;0.4;0.97
cenario12_min16_mx8_res30_q10_ord2;Fp2;-5.0;1.04;-6.21;1.13;0.54;0.97
cenario12_min16_mx8_res30_q10_ord2;Fp2;-4.0;1.02;-5.09;1.1;0.7;0.97
cenario12_min16_mx8_res30_q10_ord2;Fp2;-3.0;1.0;-4.01;1.06;0.84;0.97
cenario12_min16_mx8_res30_q10_ord2;Fp2;-2.0;0.99;-2.98;1.02;0.94;0.97
cenario12_min16_mx8_res30_q10_ord2;Fp2;-1.0;0.97;-1.97;0.99;0.99;0.97
cenario12_min16_mx8_res30_q10_ord2;Fp2;1.0;0.95;-0.05;0.93;0.98;0.97
cenario12_min16_mx8_res30_q10_ord2;Fp2;2.0;0.93;0.86;0.86;0.87;0.96
cenario12_min16_mx8_res30_q10_ord2;Fp2;3.0;0.89;1.67;0.74;0.54;0.97
cenario12_min16_mx8_res30_q10_ord2;Fp2;4.0;0.83;2.33;0.62;0.14;0.97
cenario12_min16_mx8_res30_q10_ord2;Fp2;5.0;0.78;2.91;0.56;-0.09;0.97
cenario12_min16_mx8_res30_q10_ord2;Fp2;6.0;0.74;3.46;0.55;-0.17;0.97
cenario12_min16_mx8_res30_q10_ord2;Fp2;7.0;0.71;4.0;0.54;-0.19;0.97
cenario12_min16_mx8_res30_q10_ord2;Fp2;8.0;0.69;4.55;0.55;-0.18;0.97
cenario12_min16_mx8_res30_q10_ord2;Fp2;9.0;0.68;5.09;0.55;-0.16;0.96
cenario12_min16_mx8_res30_q10_ord2;Fp2;10.0;0.66;5.64;0.55;-0.15;0.96
cenario13_min16_mx8_res50_q5_ord1;Fp2;-5.0;0.98;-5.91;1.08;0.52;0.97
cenario13_min16_mx8_res50_q5_ord1;Fp2;-4.5;0.97;-5.38;1.07;0.57;0.97
cenario13_min16_mx8_res50_q5_ord1;Fp2;-4.0;0.96;-4.85;1.05;0.65;0.97
cenario13_min16_mx8_res50_q5_ord1;Fp2;-3.5;0.95;-4.33;1.03;0.73;0.97
cenario13_min16_mx8_res50_q5_ord1;Fp2;-3.0;0.94;-3.82;1.01;0.8;0.98
cenario13_min16_mx8_res50_q5_ord1;Fp2;-2.5;0.93;-3.32;0.98;0.86;0.98
cenario13_min16_mx8_res50_q5_ord1;Fp2;-2.0;0.92;-2.83;0.96;0.91;0.98
cenario13_min16_mx8_res50_q5_ord1;Fp2;-1.5;0.91;-2.36;0.94;0.95;0.98
cenario13_min16_mx8_res50_q5_ord1;Fp2;-1.0;0.9;-1.9;0.92;0.98;0.98
cenario13_min16_mx8_res50_q5_ord1;Fp2;-0.5;0.89;-1.44;0.9;0.99;0.98
cenario13_min16_mx8_res50_q5_ord1;Fp2;0.5;0.87;-0.57;0.86;1.0;0.98
cenario13_min16_mx8_res50_q5_ord1;Fp2;1.0;0.86;-0.14;0.84;0.98;0.97
cenario13_min16_mx8_res50_q5_ord1;Fp2;1.5;0.85;0.27;0.82;0.96;0.97
cenario13_min16_mx8_res50_q5_ord1;Fp2;2.0;0.84;0.68;0.79;0.91;0.97
cenario13_min16_mx8_res50_q5_ord1;Fp2;2.5;0.83;1.07;0.76;0.82;0.97
cenario13_min16_mx8_res50_q5_ord1;Fp2;3.0;0.81;1.43;0.7;0.67;0.97
cenario13_min16_mx8_res50_q5_ord1;Fp2;3.5;0.79;1.77;0.64;0.48;0.98
cenario13_min16_mx8_res50_q5_ord1;Fp2;4.0;0.77;2.08;0.59;0.29;0.98
cenario13_min16_mx8_res50_q5_ord1;Fp2;4.5;0.75;2.36;0.56;0.14;0.98
cenario13_min16_mx8_res50_q5_ord1;Fp2;5.0;0.73;2.63;0.54;0.08;0.98
cenario14_min16_mx8_res50_q5_ord2;Fp2;-5.0;1.04;-6.22;1.14;0.54;0.97
cenario14_min16_mx8_res50_q5_ord2;Fp2;-4.5;1.03;-5.65;1.13;0.59;0.97
cenario14_min16_mx8_res50_q5_ord2;Fp2;-4.0;1.02;-5.09;1.1;0.68;0.97
cenario14_min16_mx8_res50_q5_ord2;Fp2;-3.5;1.01;-4.55;1.08;0.76;0.97
cenario14_min16_mx8_res50_q5_ord2;Fp2;-3.0;1.0;-4.01;1.06;0.83;0.97
cenario14_min16_mx8_res50_q5_ord2;Fp2;-2.5;0.99;-3.49;1.04;0.89;0.97
cenario14_min16_mx8_res50_q5_ord2;Fp2;-2.0;0.99;-2.97;1.02;0.93;0.97
cenario14_min16_mx8_res50_q5_ord2;Fp2;-1.5;0.98;-2.47;1.0;0.96;0.97
cenario14_min16_mx8_res50_q5_ord2;Fp2;-1.0;0.97;-1.97;0.99;0.98;0.97
cenario14_min16_mx8_res50_q5_ord2;Fp2;-0.5;0.96;-1.48;0.97;1.0;0.97
cenario14_min16_mx8_res50_q5_ord2;Fp2;0.5;0.95;-0.53;0.94;1.0;0.97
cenario14_min16_mx8_res50_q5_ord2;Fp2;1.0;0.94;-0.06;0.93;0.98;0.97
cenario14_min16_mx8_res50_q5_ord2;Fp2;1.5;0.93;0.4;0.91;0.96;0.97
cenario14_min16_mx8_res50_q5_ord2;Fp2;2.0;0.92;0.85;0.88;0.9;0.96
cenario14_min16_mx8_res50_q5_ord2;Fp2;2.5;0.91;1.28;0.82;0.78;0.96
cenario14_min16_mx8_res50_q5_ord2;Fp2;3.0;0.89;1.67;0.75;0.57;0.96
cenario14_min16_mx8_res50_q5_ord2;Fp2;3.5;0.86;2.02;0.67;0.32;0.96
cenario14_min16_mx8_res50_q5_ord2;Fp2;4.0;0.84;2.34;0.61;0.1;0.97
cenario14_min16_mx8_res50_q5_ord2;Fp2;4.5;0.81;2.63;0.58;-0.04;0.97
cenario14_min16_mx8_res50_q5_ord2;Fp2;5.0;0.78;2.92;0.56;-0.1;0.97
cenario15_min16_mx8_res50_q10_ord1;Fp2;-10.0;1.05;-11.55;1.14;0.12;0.97
cenario15_min16_mx8_res50_q10_ord1;Fp2;-9.0;1.05;-10.41;1.14;0.14;0.97
cenario15_min16_mx8_res50_q10_ord1;Fp2;-8.0;1.03;-9.27;1.14;0.18;0.97
cenario15_min16_mx8_res50_q10_ord1;Fp2;-7.0;1.02;-8.13;1.13;0.25;0.97
cenario15_min16_mx8_res50_q10_ord1;Fp2;-6.0;1.0;-7.01;1.11;0.36;0.97
cenario15_min16_mx8_res50_q10_ord1;Fp2;-5.0;0.98;-5.91;1.08;0.49;0.97
cenario15_min16_mx8_res50_q10_ord1;Fp2;-4.0;0.96;-4.85;1.05;0.65;0.97
cenario15_min16_mx8_res50_q10_ord1;Fp2;-3.0;0.94;-3.82;1.01;0.8;0.98
cenario15_min16_mx8_res50_q10_ord1;Fp2;-2.0;0.92;-2.83;0.96;0.91;0.98
cenario15_min16_mx8_res50_q10_ord1;Fp2;-1.0;0.9;-1.9;0.92;0.98;0.98
cenario15_min16_mx8_res50_q10_ord1;Fp2;1.0;0.86;-0.14;0.84;0.98;0.97
cenario15_min16_mx8_res50_q10_ord1;Fp2;2.0;0.84;0.68;0.79;0.9;0.97
cenario15_min16_mx8_res50_q10_ord1;Fp2;3.0;0.81;1.43;0.7;0.66;0.97
cenario15_min16_mx8_res50_q10_ord1;Fp2;4.0;0.77;2.08;0.6;0.32;0.98
cenario15_min16_mx8_res50_q10_ord1;Fp2;5.0;0.73;2.63;0.54;0.07;0.98
cenario15_min16_mx8_res50_q10_ord1;Fp2;6.0;0.69;3.16;0.52;-0.05;0.98
cenario15_min16_mx8_res50_q10_ord1;Fp2;7.0;0.67;3.67;0.51;-0.08;0.98
cenario15_min16_mx8_res50_q10_ord1;Fp2;8.0;0.65;4.18;0.51;-0.09;0.98
cenario15_min16_mx8_res50_q10_ord1;Fp2;9.0;0.63;4.69;0.51;-0.09;0.98
cenario15_min16_mx8_res50_q10_ord1;Fp2;10.0;0.62;5.21;0.51;-0.09;0.98
cenario16_min16_mx8_res50_q10_ord2;Fp2;-10.0;1.12;-12.19;1.21;0.06;0.97
cenario16_min16_mx8_res50_q10_ord2;Fp2;-9.0;1.11;-10.97;1.21;0.08;0.97
cenario16_min16_mx8_res50_q10_ord2;Fp2;-8.0;1.1;-9.77;1.2;0.14;0.97
cenario16_min16_mx8_res50_q10_ord2;Fp2;-7.0;1.08;-8.57;1.19;0.22;0.97
cenario16_min16_mx8_res50_q10_ord2;Fp2;-6.0;1.06;-7.38;1.17;0.34;0.97
cenario16_min16_mx8_res50_q10_ord2;Fp2;-5.0;1.04;-6.22;1.14;0.5;0.97
cenario16_min16_mx8_res50_q10_ord2;Fp2;-4.0;1.02;-5.09;1.1;0.68;0.97
cenario16_min16_mx8_res50_q10_ord2;Fp2;-3.0;1.0;-4.01;1.06;0.83;0.97
cenario16_min16_mx8_res50_q10_ord2;Fp2;-2.0;0.99;-2.97;1.02;0.93;0.97
cenario16_min16_mx8_res50_q10_ord2;Fp2;-1.0;0.97;-1.97;0.99;0.98;0.97
cenario16_min16_mx8_res50_q10_ord2;Fp2;1.0;0.94;-0.06;0.92;0.98;0.97
cenario16_min16_mx8_res50_q10_ord2;Fp2;2.0;0.92;0.85;0.86;0.88;0.96
cenario16_min16_mx8_res50_q10_ord2;Fp2;3.0;0.89;1.67;0.75;0.57;0.96
cenario16_min16_mx8_res50_q10_ord2;Fp2;4.0;0.84;2.34;0.62;0.15;0.97
cenario16_min16_mx8_res50_q10_ord2;Fp2;5.0;0.78;2.92;0.56;-0.11;0.97
cenario16_min16_mx8_res50_q10_ord2;Fp2;6.0;0.74;3.46;0.55;-0.19;0.96
cenario16_min16_mx8_res50_q10_ord2;Fp2;7.0;0.72;4.01;0.55;-0.19;0.96
cenario16_min16_mx8_res50_q10_ord2;Fp2;8.0;0.69;4.55;0.55;-0.18;0.96
cenario16_min16_mx8_res50_q10_ord2;Fp2;9.0;0.68;5.1;0.55;-0.15;0.96
cenario16_min16_mx8_res50_q10_ord2;Fp2;10.0;0.67;5.65;0.55;-0.14;0.95
cenario17_min16_mx10_res30_q5_ord1;Fp2;-5.0;0.98;-5.91;1.07;0.59;0.97
cenario17_min16_mx10_res30_q5_ord1;Fp2;-4.5;0.97;-5.38;1.06;0.62;0.97
cenario17_min16_mx10_res30_q5_ord1;Fp2;-4.0;0.96;-4.86;1.04;0.69;0.97
cenario17_min16_mx10_res30_q5_ord1;Fp2;-3.5;0.95;-4.34;1.02;0.75;0.97
cenario17_min16_mx10_res30_q5_ord1;Fp2;-3.0;0.94;-3.83;1.01;0.82;0.97
cenario17_min16_mx10_res30_q5_ord1;Fp2;-2.5;0.93;-3.33;0.99;0.87;0.97
cenario17_min16_mx10_res30_q5_ord1;Fp2;-2.0;0.92;-2.85;0.96;0.92;0.97
cenario17_min16_mx10_res30_q5_ord1;Fp2;-1.5;0.91;-2.37;0.94;0.95;0.97
cenario17_min16_mx10_res30_q5_ord1;Fp2;-1.0;0.9;-1.9;0.92;0.98;0.97
cenario17_min16_mx10_res30_q5_ord1;Fp2;-0.5;0.89;-1.45;0.9;0.99;0.97
cenario17_min16_mx10_res30_q5_ord1;Fp2;0.5;0.87;-0.56;0.86;1.0;0.97
cenario17_min16_mx10_res30_q5_ord1;Fp2;1.0;0.86;-0.14;0.85;0.98;0.97
cenario17_min16_mx10_res30_q5_ord1;Fp2;1.5;0.85;0.28;0.82;0.96;0.97
cenario17_min16_mx10_res30_q5_ord1;Fp2;2.0;0.84;0.69;0.8;0.91;0.97
cenario17_min16_mx10_res30_q5_ord1;Fp2;2.5;0.83;1.08;0.76;0.83;0.97
cenario17_min16_mx10_res30_q5_ord1;Fp2;3.0;0.82;1.45;0.72;0.7;0.97
cenario17_min16_mx10_res30_q5_ord1;Fp2;3.5;0.8;1.8;0.66;0.52;0.97
cenario17_min16_mx10_res30_q5_ord1;Fp2;4.0;0.78;2.12;0.61;0.33;0.97
cenario17_min16_mx10_res30_q5_ord1;Fp2;4.5;0.76;2.41;0.57;0.16;0.97
cenario17_min16_mx10_res30_q5_ord1;Fp2;5.0;0.74;2.69;0.56;0.09;0.97
cenario18_min16_mx10_res30_q5_ord2;Fp2;-5.0;1.05;-6.26;1.14;0.57;0.97
cenario18_min16_mx10_res30_q5_ord2;Fp2;-4.5;1.04;-5.69;1.13;0.62;0.97
cenario18_min16_mx10_res30_q5_ord2;Fp2;-4.0;1.03;-5.13;1.11;0.7;0.97
cenario18_min16_mx10_res30_q5_ord2;Fp2;-3.5;1.02;-4.59;1.09;0.78;0.97
cenario18_min16_mx10_res30_q5_ord2;Fp2;-3.0;1.02;-4.05;1.07;0.85;0.97
cenario18_min16_mx10_res30_q5_ord2;Fp2;-2.5;1.01;-3.52;1.05;0.9;0.97
cenario18_min16_mx10_res30_q5_ord2;Fp2;-2.0;1.0;-3.0;1.03;0.94;0.97
cenario18_min16_mx10_res30_q5_ord2;Fp2;-1.5;0.99;-2.49;1.01;0.97;0.97
cenario18_min16_mx10_res30_q5_ord2;Fp2;-1.0;0.99;-1.99;1.0;0.99;0.97
cenario18_min16_mx10_res30_q5_ord2;Fp2;-0.5;0.98;-1.49;0.99;1.0;0.97
cenario18_min16_mx10_res30_q5_ord2;Fp2;0.5;0.97;-0.52;0.96;1.0;0.97
cenario18_min16_mx10_res30_q5_ord2;Fp2;1.0;0.96;-0.04;0.95;0.99;0.97
cenario18_min16_mx10_res30_q5_ord2;Fp2;1.5;0.95;0.43;0.93;0.96;0.97
cenario18_min16_mx10_res30_q5_ord2;Fp2;2.0;0.94;0.88;0.89;0.9;0.97
cenario18_min16_mx10_res30_q5_ord2;Fp2;2.5;0.93;1.32;0.83;0.76;0.97
cenario18_min16_mx10_res30_q5_ord2;Fp2;3.0;0.91;1.72;0.75;0.54;0.97
cenario18_min16_mx10_res30_q5_ord2;Fp2;3.5;0.88;2.07;0.68;0.32;0.97
cenario18_min16_mx10_res30_q5_ord2;Fp2;4.0;0.85;2.4;0.63;0.13;0.97
cenario18_min16_mx10_res30_q5_ord2;Fp2;4.5;0.82;2.7;0.6;0.0;0.97
cenario18_min16_mx10_res30_q5_ord2;Fp2;5.0;0.8;3.0;0.59;-0.05;0.97
cenario19_min16_mx10_res30_q10_ord1;Fp2;-10.0;1.05;-11.46;1.12;0.21;0.97
cenario19_min16_mx10_res30_q10_ord1;Fp2;-9.0;1.04;-10.33;1.12;0.23;0.97
cenario19_min16_mx10_res30_q10_ord1;Fp2;-8.0;1.03;-9.21;1.12;0.28;0.97
cenario19_min16_mx10_res30_q10_ord1;Fp2;-7.0;1.01;-8.1;1.11;0.35;0.97
cenario19_min16_mx10_res30_q10_ord1;Fp2;-6.0;1.0;-7.0;1.09;0.44;0.97
cenario19_min16_mx10_res30_q10_ord1;Fp2;-5.0;0.98;-5.91;1.07;0.56;0.97
cenario19_min16_mx10_res30_q10_ord1;Fp2;-4.0;0.96;-4.86;1.04;0.69;0.97
cenario19_min16_mx10_res30_q10_ord1;Fp2;-3.0;0.94;-3.83;1.0;0.82;0.97
cenario19_min16_mx10_res30_q10_ord1;Fp2;-2.0;0.92;-2.85;0.96;0.92;0.97
cenario19_min16_mx10_res30_q10_ord1;Fp2;-1.0;0.9;-1.9;0.92;0.98;0.97
cenario19_min16_mx10_res30_q10_ord1;Fp2;1.0;0.86;-0.14;0.84;0.98;0.97
cenario19_min16_mx10_res30_q10_ord1;Fp2;2.0;0.84;0.69;0.79;0.9;0.97
cenario19_min16_mx10_res30_q10_ord1;Fp2;3.0;0.82;1.45;0.71;0.69;0.97
cenario19_min16_mx10_res30_q10_ord1;Fp2;4.0;0.78;2.12;0.62;0.35;0.97
cenario19_min16_mx10_res30_q10_ord1;Fp2;5.0;0.74;2.69;0.55;0.08;0.97
cenario19_min16_mx10_res30_q10_ord1;Fp2;6.0;0.7;3.22;0.53;-0.05;0.97
cenario19_min16_mx10_res30_q10_ord1;Fp2;7.0;0.68;3.74;0.52;-0.09;0.97
